-299.89,3196.71
0.00,0.00
1865.64,3595.83
1823.49,3610.39
1754.14,3571.76
1702.25,3563.83
1651.59,3557.02
1603.90,3557.94
1547.35,3534.92
1502.64,3537.32
1455.58,3535.87
0.00,0.00
945.42,3933.22
-1059.50,3172.25
1745.49,3539.51
1716.40,3578.40
1654.67,3545.93
1612.28,3555.80
1562.88,3546.67
1515.27,3545.53
1466.27,3534.43
1416.34,3522.14
0.00,0.00
0.00,0.00
1344.85,3676.23
1120.70,3170.24
-1135.13,3175.20
1123.59,3584.00
1088.69,3610.17
1041.29,3601.75
997.00,3595.06
946.42,3567.08
902.72,3558.54
859.59,3554.80
816.83,3546.91
775.42,3543.40
732.96,3533.53
691.06,3529.48
2452.86,13295.12
-1633.78,3038.63
231.22,3293.64
198.31,3316.58
161.82,3312.30
123.17,3295.20
87.22,3296.35
51.83,3276.84
15.23,3285.21
-18.74,3272.20
-55.92,3254.52
-91.50,3256.71
-124.49,3235.86
-534.38,10817.31
-2616.72,2909.35
-242.32,3225.16
-275.86,3213.68
-310.06,3201.77
-345.19,3192.14
-378.90,3171.70
-413.49,3174.18
-444.51,3156.61
-479.17,3147.48
-514.41,3147.74
-546.70,3140.52
-580.18,3125.61
-27.99,142.53
-2787.54,2379.47
-899.32,3218.98
-938.20,3218.81
-958.57,3200.80
-997.52,3203.28
-1033.89,3193.83
-1064.14,3171.75
-1104.46,3179.38
-1138.07,3161.66
-1175.03,3158.51
-1209.47,3143.08
-1244.86,3135.15
-6143.53,14981.79
0.00,0.00
-1611.09,2547.27
-1628.45,2515.09
-1650.10,2485.65
-1611.96,2373.04
-1710.54,2460.00
-1711.40,2403.45
-1720.93,2360.53
0.00,0.00
-2853.89,3767.96
0.00,0.00
0.00,0.00
-10042.67,12374.04
0.00,0.00
-2613.65,2742.20
-2613.26,2681.12
-2595.95,2603.04
-2600.82,2551.64
-2590.26,2486.41
-2604.84,2446.37
-2642.96,2428.47
-2684.46,2411.80
-2726.09,2394.67
-2771.01,2381.08
-2825.15,2374.52
-4444.72,3653.78
-2254.43,-17.22
0.00,0.00
0.00,0.00
-3136.31,1424.14
-3143.03,1383.99
-3137.34,1341.83
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
-9731.99,1924.78
-4698.24,-1721.64
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
-2315.58,355.76
-2319.73,331.18
-3325.55,437.82
-2447.37,-1493.33
-2217.91,-183.68
-2272.77,-213.21
0.00,0.00
-2762.95,-316.33
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
-10853.94,-3753.87
-1864.05,-2301.91
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
-7179.69,-4834.22
-1167.82,-2584.94
-2332.64,-1477.13
-2315.35,-1502.71
-2302.57,-1531.27
-2328.07,-1586.06
-2347.78,-1636.31
-2312.00,-1651.04
-2311.67,-1688.21
-2290.58,-1710.46
0.00,0.00
0.00,0.00
0.00,0.00
-1707.00,-1816.58
0.00,0.00
0.00,0.00
-1979.23,-2319.94
-1929.31,-2313.32
-1888.63,-2314.14
-1833.80,-2298.96
0.00,0.00
-1731.18,-2272.76
-1684.19,-2261.83
-1648.98,-2265.72
-1608.95,-2262.18
-1582.27,-2278.18
-332.23,-489.38
188.81,-2295.00
0.00,0.00
-1526.36,-2515.36
-1512.83,-2552.34
-1492.41,-2581.67
-1474.81,-2615.04
-1438.49,-2616.95
-1391.92,-2602.39
-1355.96,-2601.31
-1320.60,-2602.34
-1280.09,-2595.77
-1242.35,-2588.28
-3874.35,-8308.58
543.25,-2227.98
-761.61,-2493.53
-725.71,-2479.74
-695.44,-2471.00
-664.52,-2466.55
-633.22,-2459.55
-600.53,-2451.26
-572.82,-2447.62
-543.93,-2450.35
-514.85,-2445.13
-484.04,-2436.89
-457.35,-2437.97
-451.01,-2557.79
1181.60,-2070.00
-434.18,-2427.48
-404.16,-2415.17
-378.07,-2412.56
-351.34,-2409.27
-322.50,-2394.13
-293.82,-2382.20
-267.79,-2379.23
-241.22,-2376.04
-215.81,-2369.94
-188.82,-2366.23
-161.91,-2361.71
-229.83,-3970.85
1442.47,-2022.26
-112.20,-2335.81
-85.95,-2350.93
-59.38,-2340.75
-34.93,-2328.49
-8.24,-2323.99
17.10,-2322.44
41.75,-2319.62
68.14,-2312.75
93.93,-2310.34
118.39,-2307.21
144.03,-2303.25
1140.99,-15525.63
1484.88,-1619.58
326.58,-2256.74
351.95,-2266.08
377.38,-2266.55
401.30,-2257.87
425.81,-2252.86
449.20,-2239.14
473.07,-2228.59
497.62,-2227.34
524.05,-2231.03
547.63,-2224.84
572.24,-2220.19
1035.02,-3837.62
0.00,0.00
0.00,0.00
712.78,-2189.66
736.79,-2182.22
760.88,-2175.00
785.92,-2170.33
808.61,-2160.92
833.98,-2155.00
857.63,-2151.36
878.11,-2131.45
908.64,-2139.01
930.14,-2126.47
653.78,-1452.39
1467.81,-725.34
1201.01,-2061.98
1228.68,-2057.56
1261.83,-2059.13
1283.77,-2047.00
1316.12,-2051.05
1342.12,-2042.21
1367.94,-2031.64
1393.29,-2021.33
1424.98,-2023.32
1449.12,-2009.49
1480.40,-2008.65
9469.19,-12551.78
2139.25,-581.97
1427.75,-1366.78
1429.26,-1338.64
1420.90,-1301.31
1408.89,-1260.94
1401.49,-1227.05
1395.10,-1195.48
1398.16,-1170.60
1412.64,-1155.46
1409.85,-1127.10
1404.33,-1097.80
1395.76,-1066.78
9284.67,-6952.93
3258.89,117.36
1332.79,-756.46
1344.96,-746.00
1367.57,-740.12
1397.64,-735.82
1420.31,-729.06
1444.98,-722.41
1473.01,-716.45
1500.94,-711.40
1523.71,-703.45
1552.73,-696.40
1585.22,-690.30
2945.27,-1249.24
3061.26,853.46
1803.62,-629.30
1819.45,-613.20
1863.74,-606.69
1903.41,-596.72
1942.27,-586.87
1987.78,-577.62
2101.12,-587.63
2151.03,-575.74
2193.54,-563.46
2249.51,-553.05
2260.13,-530.24
9946.30,-2222.12
2920.94,1411.84
3017.22,-391.37
3105.62,-369.29
3084.11,-332.66
3245.73,-315.21
3368.12,-291.90
3346.50,-252.36
3330.03,-215.52
3318.70,-178.46
3322.45,-142.34
3305.07,-105.49
3289.76,-69.99
3221.59,-32.51
4257.20,3361.76
3279.69,60.83
3271.83,96.39
3248.64,130.30
3251.72,166.86
3241.08,200.01
3225.68,235.29
3226.98,269.91
3210.24,302.93
3216.35,339.83
3196.81,373.06
3179.27,405.33
1475.64,204.52
3751.40,4044.94
3036.38,1105.15
3003.09,1130.28
2697.82,1050.82
2675.30,1075.80
2674.26,1109.42
2668.12,1142.01
2632.63,1160.96
2748.19,1247.90
2940.29,1371.08
2931.38,1408.02
2924.81,1444.34
8.03,4.07
0.00,0.00
0.00,0.00
4656.10,3349.99
4647.47,3421.33
0.00,0.00
4340.41,3343.70
4249.87,3348.45
4256.35,3431.37
4223.10,3481.26
4202.48,3538.03
4171.37,3592.30
0.00,0.00
1650.02,1945.85
0.00,0.00
0.00,0.00
3550.34,4019.56
3435.90,3978.77
3537.32,4187.71
3255.02,3942.08
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
2855.64,3874.62
2785.26,3868.98
9247.95,13153.93
-258.81,3210.08
1472.87,3674.29
1427.43,3682.52
1369.76,3654.48
1326.47,3656.85
1270.05,3627.33
1221.90,3619.04
1174.94,3612.74
1132.25,3615.09
1084.60,3600.17
1035.81,3582.77
989.75,3572.69
1020.92,3847.87
-1415.87,3088.97
630.35,3401.08
588.43,3385.75
548.86,3370.10
510.41,3365.01
472.32,3360.72
431.51,3341.00
394.92,3344.51
356.82,3333.71
319.05,3313.42
282.88,3316.71
245.76,3307.13
652.46,10298.85
-1676.22,2416.26
187.47,3269.88
152.30,3302.24
115.98,3295.46
81.65,3289.49
45.62,3279.93
8.90,3262.99
-24.79,3246.16
-61.32,3258.42
-95.54,3242.84
-130.70,3236.61
-165.80,3231.00
-240.21,3858.28
-2620.75,2769.25
-687.93,3245.14
-722.36,3229.19
-764.93,3252.51
-797.71,3229.44
-835.70,3235.05
-870.71,3221.40
-907.22,3216.77
-940.49,3200.68
-972.82,3197.54
-1007.94,3187.69
-1042.18,3177.98
-3155.28,9270.24
0.00,0.00
-1516.71,3056.64
-1558.48,3056.62
-1595.07,3047.84
-1635.67,3044.14
-1644.09,2977.49
-1556.34,2743.84
-1576.85,2707.26
-1662.58,2789.35
-1662.85,2718.51
-1668.90,2662.72
-1622.51,2523.98
0.00,0.00
0.00,0.00
-2616.38,2798.07
-2611.57,2731.06
-2605.18,2667.00
-2588.54,2592.78
-2602.90,2549.51
-2590.49,2482.56
-2605.01,2442.53
-2641.26,2422.93
-2689.11,2415.97
-2743.94,2410.34
-2779.38,2390.91
-4664.08,3924.47
0.00,0.00
0.00,0.00
-3072.21,2211.68
-3069.78,2159.48
-3154.16,2169.06
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
-22.73,9.14
0.00,0.00
-3135.59,1373.57
-3135.20,1332.83
0.00,0.00
0.00,0.00
-8500.68,3337.80
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
-6565.45,1071.09
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
-2641.61,421.34
-2311.58,340.31
-2314.66,315.01
-2310.77,288.84
-3954.04,449.41
-2349.54,-1543.17
-2301.75,265.43
-2306.06,239.83
-2297.90,213.04
-2286.58,187.49
-2291.93,163.41
-2284.63,137.23
-2275.54,111.17
-2272.82,87.44
-2270.14,62.54
-2264.97,35.83
-2258.23,9.24
-576.49,-3.62
-1393.79,-1147.68
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
-3363.32,-581.70
0.00,0.00
0.00,0.00
0.00,0.00
-12589.79,-4555.11
-1765.79,-2280.55
0.00,0.00
0.00,0.00
-2550.29,-1185.83
-2572.94,-1229.82
0.00,0.00
0.00,0.00
-2582.22,-1340.64
-2500.31,-1334.69
-2451.84,-1343.39
-2521.86,-1418.64
-2517.93,-1452.81
-11856.00,-7014.24
-898.49,-2511.10
-2280.78,-1649.50
-2280.74,-1687.66
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
-1380.12,-1180.69
-1350.76,-1183.28
-1339.82,-1199.78
0.00,0.00
-8151.13,-9806.11
0.00,0.00
0.00,0.00
-2163.87,-2347.28
-2098.99,-2328.61
-2047.51,-2321.93
-2003.16,-2324.78
-1945.13,-2307.88
-1895.19,-2299.06
-1855.41,-2301.49
-1809.61,-2295.48
-1752.26,-2273.30
-1699.05,-2257.27
-3156.06,-4292.04
0.00,0.00
0.00,0.00
-1182.94,-2588.23
-1145.61,-2582.56
-1109.17,-2575.84
-1072.11,-2568.47
-1032.55,-2553.65
0.00,0.00
0.00,0.00
-922.71,-2520.14
-889.85,-2512.85
-856.52,-2507.50
-2906.02,-8820.89
820.26,-2154.38
-594.15,-2471.85
-555.22,-2429.10
-530.22,-2448.50
-500.56,-2443.25
-471.55,-2436.54
-442.08,-2429.61
-412.28,-2419.12
-384.08,-2420.72
-356.08,-2418.68
-328.38,-2407.96
-300.34,-2408.09
-1763.55,-15553.84
1306.78,-2054.94
503.02,-2220.23
530.10,-2221.37
556.24,-2225.80
581.60,-2221.37
605.48,-2211.36
630.66,-2208.47
655.31,-2201.28
679.73,-2195.43
705.31,-2191.03
730.39,-2184.90
753.53,-2174.91
3559.87,-9915.05
1328.99,-772.61
1297.27,-2053.57
1324.87,-2048.68
1350.46,-2037.91
1375.14,-2026.78
1405.17,-2024.36
1434.55,-2019.31
1465.09,-2013.05
1487.56,-2001.18
1520.59,-1998.54
1549.67,-1991.31
1548.48,-1944.52
50.20,-61.65
2442.54,-492.78
1396.35,-1234.03
1394.98,-1205.97
1408.32,-1189.59
1412.86,-1166.61
1406.87,-1137.99
1405.49,-1110.49
1394.17,-1075.83
1389.79,-1050.26
1384.51,-1020.98
1363.85,-981.83
1363.23,-958.98
71.05,-48.89
3247.57,187.96
1393.27,-725.29
1418.41,-717.37
1447.49,-712.84
1478.53,-710.18
1503.18,-701.94
1527.86,-693.77
1556.65,-686.97
1589.52,-680.35
1634.57,-679.67
1666.70,-671.80
1699.57,-666.27
2980.04,-1129.04
3044.00,939.73
2376.08,-490.85
2445.81,-478.88
2510.26,-462.42
2592.76,-449.89
2651.06,-430.27
2719.15,-412.44
2800.73,-393.61
2944.73,-382.78
3046.44,-363.10
3154.86,-341.16
3220.02,-313.60
5609.49,-483.06
2800.13,1928.98
3217.21,377.22
3190.59,409.43
3177.77,444.84
3169.15,478.05
3160.64,512.97
3150.33,545.75
3147.56,582.48
3133.01,613.43
3135.08,651.21
3112.10,681.04
3114.72,717.30
3048.43,738.02
0.00,0.00
2656.19,1131.76
2655.99,1164.35
2653.84,1198.08
2759.56,1279.48
2917.38,1391.52
2917.56,1427.92
2913.30,1467.43
2909.71,1503.62
0.00,0.00
4181.43,2262.95
4169.61,2315.71
13862.01,7892.73
0.00,0.00
0.00,0.00
0.00,0.00
4712.42,3303.50
4664.22,3344.26
4631.57,3399.90
0.00,0.00
4436.16,3407.83
4270.29,3358.88
4218.94,3391.73
4207.01,3460.29
0.00,0.00
9991.44,11262.29
566.10,3371.56
0.00,0.00
0.00,0.00
0.00,0.00
2832.43,3905.22
2758.00,3891.21
2555.80,3697.08
2400.74,3555.05
2410.82,3655.33
2341.74,3634.11
2282.14,3632.32
2119.23,3468.88
1024.20,1717.27
-513.62,3295.21
836.30,3560.35
792.51,3547.30
750.73,3546.16
709.10,3539.67
639.72,3394.75
601.30,3393.90
562.74,3396.95
524.90,3391.88
482.09,3370.19
447.13,3360.89
409.78,3360.10
409.51,3701.92
-1769.96,2735.29
-326.21,3340.11
-363.44,3343.81
-397.25,3317.55
-432.38,3312.15
-469.83,3303.76
-506.78,3304.62
-539.76,3280.39
-576.42,3279.48
-614.38,3279.95
-649.16,3263.56
-686.66,3269.93
-170.22,766.83
-2957.21,2296.18
-1607.60,3047.47
-1478.57,2724.96
-1669.66,3002.48
-1626.94,2848.35
-1658.42,2831.30
-1578.35,2623.57
-1642.42,2667.11
-1684.35,2669.54
-1628.45,2515.09
-1602.95,2414.63
-1643.19,2420.43
-4127.36,5939.19
0.00,0.00
-2782.59,2375.25
-2810.90,2345.59
-2850.59,2327.74
-2891.49,2307.73
-2950.94,2304.23
-2995.60,2285.65
-3027.35,2259.35
-3012.03,2197.16
-3158.78,2250.53
-3099.60,2156.54
-2984.14,2027.06
-12071.78,8009.08
-2221.49,-216.35
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
-12628.44,1655.56
0.00,0.00
-2695.27,446.50
-2703.44,417.61
-2329.43,328.67
-2318.41,302.01
-2317.00,274.88
-2310.67,248.60
-2305.65,223.91
-2299.35,196.74
-2295.87,171.24
-2292.61,145.87
-2282.62,119.63
-2838.62,116.18
-2270.71,-1702.38
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
-6846.70,-3251.97
-1534.81,-2410.62
-2562.52,-1217.97
0.00,0.00
0.00,0.00
0.00,0.00
-2541.64,-1346.97
-2559.95,-1392.66
-2474.28,-1383.89
-2508.22,-1438.11
-2531.61,-1488.44
-2531.51,-1526.73
-2512.79,-1554.01
-13366.23,-8469.18
-790.12,-2520.30
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
-2207.61,-2396.04
-2154.23,-2389.89
-2098.26,-2378.18
-2056.18,-2382.38
-1992.34,-2359.96
-795.57,-963.49
-38.06,-2364.94
0.00,0.00
-1681.87,-2292.46
-1654.57,-2307.63
-1606.64,-2293.19
-1571.64,-2296.14
-1547.97,-2313.97
-1544.96,-2366.30
-1533.56,-2404.31
-1522.03,-2446.14
-1513.19,-2490.60
-1497.41,-2526.32
-113.36,-196.09
0.00,0.00
0.00,0.00
-1247.70,-2619.53
-1209.01,-2615.04
-1168.95,-2604.45
-1132.58,-2598.94
-1096.44,-2594.86
-1060.72,-2586.71
-1019.82,-2572.48
-982.57,-2561.78
-946.31,-2550.08
-914.05,-2548.01
-753.15,-2191.18
856.94,-2156.47
14.60,-2328.20
40.65,-2328.89
67.85,-2324.51
92.39,-2319.16
117.50,-2314.52
144.40,-2309.24
169.43,-2305.53
190.47,-2299.88
215.64,-2298.66
240.44,-2293.68
265.90,-2289.36
501.74,-3943.96
1439.66,-1334.45
675.13,-2189.00
701.56,-2189.60
726.66,-2185.62
752.25,-2182.76
775.18,-2172.07
799.00,-2163.95
824.92,-2159.56
848.78,-2156.47
872.78,-2143.36
897.36,-2139.97
920.65,-2130.05
1501.47,-3369.89
1385.60,-732.38
972.81,-2114.73
995.88,-2105.62
1021.69,-2097.67
1044.60,-2089.43
1074.98,-2091.40
1099.15,-2083.61
1128.59,-2084.03
1148.15,-2075.32
1175.18,-2067.90
1199.55,-2058.20
1225.56,-2053.60
980.55,-1604.03
0.00,0.00
0.00,0.00
1559.72,-1975.17
1584.94,-1962.71
1588.75,-1924.10
1581.58,-1873.41
1561.59,-1806.32
1551.73,-1755.84
1543.43,-1707.59
1530.92,-1657.05
1519.04,-1608.62
1511.66,-1564.51
7975.00,-8066.87
3096.69,-325.48
1416.82,-1057.99
1403.87,-1022.90
1401.57,-997.43
1378.76,-958.15
1374.70,-932.71
1368.46,-907.91
1360.72,-880.50
1358.59,-858.76
1358.14,-836.35
1358.18,-816.08
1359.67,-796.92
2799.94,-1599.29
3158.95,517.12
1766.39,-642.91
1801.25,-634.54
1823.21,-620.01
1819.74,-595.66
1856.57,-586.49
1891.64,-575.51
1934.93,-566.84
1976.71,-556.32
2082.04,-562.75
2133.65,-552.42
2172.99,-538.64
2942.25,-696.20
2718.48,1265.84
1979.10,-569.83
2071.23,-571.97
2126.43,-564.18
2171.38,-550.20
2227.26,-539.86
2278.04,-530.51
2361.52,-524.21
2329.18,-490.44
2395.44,-477.16
2453.81,-462.41
2512.25,-444.39
0.00,0.00
4146.32,2339.91
3303.72,14.42
3287.13,49.31
3285.10,86.92
3280.96,122.64
3264.49,156.80
3252.30,192.69
3245.95,228.76
3230.70,261.35
3220.60,296.82
3225.13,332.75
3204.67,366.01
10366.12,1301.50
4005.65,4132.16
3103.89,866.26
3057.76,890.35
3052.41,925.03
3046.41,960.53
3037.92,993.50
3017.24,1022.38
3009.16,1057.29
3018.66,1096.84
2995.75,1125.65
2986.47,1160.44
2979.90,1195.46
3764.88,1561.87
1888.84,3667.42
4736.60,3341.69
4624.16,3340.42
4620.42,3415.03
4585.49,3467.19
0.00,0.00
4270.45,3381.68
4217.77,3415.48
4168.30,3449.46
4161.91,3523.31
4154.83,3593.87
4134.05,3657.50
5751.01,5201.00
496.85,3374.87
0.00,0.00
3553.61,4027.68
3482.51,4034.97
3357.33,3976.82
3265.59,3959.28
3187.68,3951.86
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
2799.65,3893.43
2288.74,3257.30
-268.81,3357.00
1563.09,3702.04
1520.09,3706.94
1466.83,3694.19
1416.38,3686.79
1364.89,3668.84
1314.48,3657.99
1258.35,3625.59
1214.17,3628.76
1168.36,3619.34
1118.55,3602.34
1081.48,3621.99
3111.53,10840.02
-1266.95,3128.44
564.62,3391.07
526.06,3387.14
484.70,3368.81
445.79,3357.79
410.82,3353.43
373.72,3344.94
334.83,3343.53
296.74,3329.05
260.41,3332.09
221.40,3295.32
186.26,3312.02
0.00,0.00
0.00,0.00
-718.24,3243.94
-757.75,3249.83
-790.32,3233.57
-831.07,3242.69
-862.06,3217.26
-900.20,3218.74
-932.04,3197.69
-970.71,3193.74
-996.80,3158.44
-1029.09,3143.86
-1076.56,3168.61
-1194.38,3396.36
0.00,0.00
0.00,0.00
0.00,0.00
-1406.81,3069.19
-1443.10,3061.97
-1479.25,3051.90
-1519.42,3051.66
-1555.13,3039.80
-1593.31,3032.39
-1509.96,2795.52
-1587.09,2865.03
-1694.19,2984.97
-233.28,400.52
0.00,0.00
0.00,0.00
-1665.30,2348.18
-1630.54,2242.96
0.00,0.00
-1776.35,2337.35
-1696.45,2179.92
-1630.86,2047.98
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
-3057.19,2087.67
-3004.78,2005.36
-3005.44,1957.58
-3019.44,1920.12
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
-3298.23,1231.11
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
-2818.54,495.40
0.00,0.00
-2729.93,416.37
-2789.05,395.85
-2528.76,-1502.59
-2287.40,170.61
-2289.62,145.68
-2299.09,120.49
-2281.81,94.02
-2277.24,67.71
-2274.69,37.84
-2272.97,11.78
-2262.71,-12.96
-2260.93,-38.23
-2245.85,-63.71
-2248.56,-87.12
-16044.28,-805.75
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
-13892.95,-7333.64
-1481.26,-2497.52
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
-14164.42,-7907.11
-1419.83,-2644.16
0.00,0.00
0.00,0.00
-2553.47,-1400.88
-2483.79,-1398.12
-2471.51,-1428.72
-2472.09,-1464.36
-2501.69,-1518.06
-2488.80,-1549.52
-2429.18,-1550.35
-2384.92,-1558.05
-2303.99,-1542.20
-10936.94,-7503.58
0.00,0.00
0.00,0.00
-2140.64,-2398.39
-2079.67,-2383.18
-2022.87,-2369.79
-1974.79,-2366.53
-1924.18,-2359.02
-1863.39,-2338.67
-1825.30,-2344.17
-1773.42,-2329.53
0.00,0.00
-1668.57,-2296.60
-6934.89,-9773.00
0.00,0.00
0.00,0.00
-773.02,-1929.94
-752.30,-1940.80
0.00,0.00
-932.39,-2555.20
-888.89,-2536.51
-854.48,-2528.52
-823.98,-2528.90
-790.65,-2519.61
-759.04,-2517.04
-724.80,-2504.48
-617.05,-2227.36
968.19,-2127.56
-119.76,-2358.96
-94.81,-2363.85
-68.99,-2363.74
-42.34,-2352.12
-17.16,-2330.19
8.90,-2329.73
33.64,-2327.01
59.43,-2317.74
85.76,-2311.16
110.91,-2309.09
135.41,-2306.78
695.24,-9981.57
1523.63,-1617.01
520.60,-2213.61
548.97,-2222.45
572.16,-2209.88
597.46,-2210.43
621.67,-2204.26
646.34,-2201.84
670.18,-2194.18
694.22,-2187.22
717.22,-2175.05
741.77,-2171.56
767.25,-2168.52
908.17,-2478.34
0.00,0.00
0.00,0.00
1228.71,-2042.39
1256.48,-2035.41
1280.73,-2026.16
1306.42,-2018.93
1337.89,-2016.55
1370.20,-2017.13
1395.24,-2005.38
1421.67,-1996.56
1446.21,-1985.98
1477.59,-1982.11
1359.32,-1783.55
2289.37,-504.27
1460.38,-1349.97
1452.80,-1315.30
1445.46,-1278.13
1432.55,-1240.50
1432.40,-1212.61
1419.61,-1174.14
1430.58,-1157.17
1437.35,-1136.30
1429.59,-1104.41
1424.70,-1076.63
1420.01,-1050.75
42.35,-30.61
3272.72,128.59
1374.46,-920.55
1370.64,-895.96
1362.60,-870.17
1361.18,-849.01
1350.90,-823.28
1359.37,-808.24
1356.42,-785.10
1350.10,-761.91
1338.47,-738.11
1340.89,-719.54
1362.72,-714.12
13640.75,-6954.99
3164.61,586.53
1799.52,-617.43
1827.27,-604.76
1821.69,-579.84
1843.53,-565.27
1888.92,-556.72
1931.20,-546.36
1969.62,-534.10
2071.40,-537.51
2128.78,-528.91
2181.96,-517.55
2230.09,-514.86
3887.78,-854.12
2903.82,1510.63
0.00,0.00
3136.38,-289.92
3241.19,-264.87
3268.95,-233.07
3350.91,-202.20
3329.85,-166.32
3329.25,-128.99
3317.97,-92.32
3314.74,-57.86
3311.93,-20.77
3300.72,14.40
7499.62,114.54
4202.29,3466.02
3199.39,487.07
3166.14,516.53
3164.85,552.71
3162.22,584.30
3138.49,615.39
3144.98,651.47
3122.36,683.28
3125.59,718.01
3122.96,754.26
3108.21,785.78
3096.56,818.87
7342.26,2025.41
0.00,0.00
3046.10,1063.75
3012.86,1090.08
3002.97,1122.76
2980.82,1153.57
2979.30,1189.56
2991.93,1233.57
0.00,0.00
0.00,0.00
4902.70,2194.05
4873.48,2245.09
4856.16,2301.65
3575.09,1756.98
1572.36,3613.48
0.00,0.00
4562.66,3580.80
4348.64,3490.15
